x_rk4,y_rk4,x_euler,y_euler
419.3840372030976,3990.1725762335086,405.74728490278676,3860.4275448764038
2310.8830086906837,706.5078370182421,2331.5441145968107,712.8245710066102
-3529.9899054194757,750.3225170258517,-3554.491870580133,755.5305704945581
4485.668952437778,2091.7017844698485,4570.300166932048,2131.165967907484
616.2494730130838,-3494.9244326481025,618.0892525262148,-3505.3583407530273
-1846.399507030765,2843.205910081191,-1832.3216974731552,2821.527984376177
3471.644369060894,-1195.3830197892428,3566.854884488953,-1228.1666293266658
2564.3096636707273,-1729.6487079672427,2565.0693083550527,-1730.1610947765957
1942.9488265210166,-906.0119172100157,1959.4819268625345,-913.721428512313
-294.35025927385306,-2094.4109226131077,-291.93849598846003,-2077.2503351546675
-444.08605110963987,-801.1524436516974,-443.99333213439826,-800.9851741925418
-3895.6835904724517,1043.845272034272,-3823.235154754052,1024.4327721906282
-1980.950197297009,1190.2749618106488,-2009.0089130180456,1207.1343391079101
-2745.264597265843,95.86675219497671,-2659.032012523067,92.85544398049656
529.6339665108922,-4313.522503286991,526.6775163276243,-4289.44414879741
2642.267602227765,-138.47537730428476,2587.507368634677,-135.60551506865028
-841.6891096930015,-273.48136984399486,-831.8638876193419,-270.2889616724009
873.2320243840252,-2274.847197663254,876.9858116028092,-2284.626147698096
1150.188590862767,-691.1030287042396,1188.8658868066893,-714.342692687416
3207.8972870699868,1231.3963965938499,3207.4437231349334,1231.222289711594
378.85252374927046,406.2695921826005,380.82926507776784,408.38938773109237
344.445790871914,-139.16513289078537,350.3254418334974,-141.54066607802153
-959.595833708358,-2499.8326129193697,-982.233063786401,-2558.8046134506385
1275.3788283448814,-156.59682942318685,1336.1266844118468,-164.05572825616227
-2688.8844094344513,4657.284412820314,-2640.4178385403648,4573.337849563107
1443.150533906876,2714.171402597351,1418.221690812792,2667.2870676398356
-2481.8664252294466,1870.2204965457952,-2569.0410989609936,1935.9113250025903
2697.446576931331,-2344.854535294185,2759.370198144196,-2398.6839179720846
-2469.291751188288,-1542.984736240075,-2568.603698428828,-1605.04172834912
-309.6174243509696,-3538.9433541778326,-317.75634270916066,-3631.9716166998596
-2531.014662666908,-1643.660140430125,-2482.174004284487,-1611.9426460198188
-1962.7816919663644,-793.0152791435136,-1905.3330915510849,-769.8045379382158
-2015.583646525853,-465.3341505356898,-2021.7901652224716,-466.7670382803651
1762.6264828452795,538.8889957573692,1728.83827865615,528.5589050653622
-2240.3302106254027,-727.9274114978081,-2242.986267242711,-728.790416607083
-3817.3858178734386,1542.3239845520618,-3736.0470111672794,1509.4609734646353
-375.97678975841427,930.5752095207141,-369.602019466144,914.7970993767656
-3566.793077401187,-186.92770434871977,-3774.8905177751644,-197.83362907320515
-4570.3177300534035,2034.8365543939703,-4341.676275703724,1933.0388202668282
