x_rk4,y_rk4,x_euler,y_euler
-2758.4231261451955,192.88773520258584,-2715.247486691415,189.86860038196028
2589.023289033495,-1098.9751847748785,2620.0296102668412,-1112.1365872817405
257.9586983501139,-1327.0824575515505,259.3536408657045,-1334.2588146721782
3294.1411021756307,3925.804493030056,3345.5285183647975,3987.045630887634
173.22426728230036,451.264644436717,171.2276080607419,446.06316933271415
996.7345758325761,-2238.7025111417875,1013.7951748060884,-2277.0212438211292
-855.7931909910448,399.06291875602767,-863.4125232672756,402.6158717464604
1031.9101164724582,-481.1875898387235,1020.6684975518206,-475.94553684597054
4987.179996630578,1336.3108526058127,4989.492691067924,1336.930537212639
204.19655736702666,-458.632976950984,201.31468046939432,-452.16017546103757
-507.6194440913138,-3204.983034010034,-516.5170049202734,-3261.160022170788
4579.1873185723325,4422.069791284194,4557.438097973177,4401.066813090796
-641.455884979177,950.9974580929271,-658.3564038458487,976.0535077122678
-3744.6314995546027,-864.5163007339759,-3751.3758454678523,-866.0733556752928
1871.1580737742208,-5140.964555924871,1896.8333822721959,-5211.5068862605995
2289.2204181199254,878.7493867849762,2261.109082395136,867.9584560234235
-530.2628789702001,-848.597994684727,-540.4215756347669,-864.8553077270873
835.8326558757512,162.46941003652864,844.561965416054,164.16621592353152
1980.0096231618463,138.45576056517947,1971.1491325529507,137.83617470464372
3246.3336612813273,-930.8711980059169,3113.058341120142,-892.6551149141673
2377.3196761506433,505.31489635307224,2353.4023598347862,500.2311138325976
1860.9307015052661,3097.108784591373,1880.018533322652,3128.876271447599
-1712.802889040892,271.2813269669909,-1690.1108708450622,267.6872643652097
899.7459575269586,2119.66864268024,917.8870386337248,2162.4063515242165
-2052.074521381147,-2824.4382706885463,-2076.498527307875,-2858.0550308715747
323.9453501723762,664.1863959201715,329.7969613303614,676.1839767568188
3007.9226618987545,4295.758754025146,2999.441359941513,4283.6461995403315
-2196.8819515501955,-6035.883555091563,-2170.3807263818335,-5963.072037353609
-1528.7353916184484,1194.378988203613,-1503.7737795878843,1174.8768395096938
4130.917836287995,1668.999142630569,4030.0831548415754,1628.2592868524823
1946.008494404782,67.95611406209257,1949.1579362293623,68.0660949940763
2514.8164534781677,2604.1686711959387,2564.9094013414274,2656.041437215473
3817.8031082472976,5660.125873754069,3802.2401707008785,5637.0528699923325
2358.9275584109323,4436.497488938253,2336.057653889455,4393.4854542447665
326.0033956011748,806.8867186215404,317.2871532491013,785.3132617647304
3991.245269011238,1296.834200398156,4012.453338910789,1303.7251200276048
2257.5937587537987,1251.404654980511,2239.346503102963,1241.2900360090794
-6.1249989085825,-350.9009524611353,-6.09021662824462,-348.90827695514747
-2342.5445372979275,2184.4581209796847,-2358.80979427862,2199.6257184940837
-2036.0730785770243,-949.4364691036913,-2015.1455616705582,-939.6778077040374
3697.6794624760482,1803.478775920265,3661.270116077203,1785.7207511531647
-3359.827878998299,-2266.2325195089848,-3398.547841901658,-2292.349464259111
-2843.0387179913546,656.3672061226035,-2909.0027570772804,671.5962045057087
-400.6013126725884,-1735.1949210478804,-398.52689920076295,-1726.2096491413772
-3372.5602601371797,-2190.1662414492566,-3364.9578116518546,-2185.2291536759967
5102.509009803147,-178.18354096090067,5302.470481403007,-185.16634941787035
-1900.1643697624088,-4950.0974207888285,-1931.2557605939821,-5031.093263050285
1111.5480042592148,-58.25376246972243,1093.4354426568505,-57.30452333901532
-1457.087545583137,-2005.5089542843468,-1455.5135649497145,-2003.3425557973292
1449.694462886983,499.16983440511837,1412.7200061923327,486.43850797876723
-896.3562518589104,1189.5049223564438,-903.1585117275918,1198.5318260904962
1616.4218777199928,-285.01878924947397,1618.410350619505,-285.36941067206544
171.72994154061735,3276.8024879120894,168.64790661616087,3217.993758242182
2070.7220827796814,327.97015814871753,2103.9436150450306,333.2319319432888
3855.4296057063093,134.63456855253,3795.596658911306,132.54515600948957
583.7263172140302,-2341.1983834851317,594.7508139015091,-2385.415224601106
-75.67359418527425,4335.337307336021,-76.77988912828121,4398.7169021732025
257.1679402978758,841.1584309134787,250.23544442822896,818.4832586456143
1419.8082855067632,74.40899925107156,1415.8731877508767,74.20276951642383
-480.569954945056,-1251.927534447757,-482.3951331786119,-1256.6822863051113
-590.3507171035461,1390.7791335541403,-575.2624882045816,1355.2334938064223
-465.309192033052,3310.846936539045,-470.18398209866984,3345.532870174915
-2925.0742912818355,-2048.1590685789683,-2810.451236508243,-1967.899141573868
3.8245552211398664e-13,6245.97267359483,3.7369054325472935e-13,6102.829705918599
-3785.406403551393,264.70140171089963,-3713.68309917851,259.68601969404904
3404.536325031992,-2127.390406974506,3324.1992342263216,-2077.190221108486
