x_rk4,y_rk4,x_euler,y_euler
4252.194697167111,-749.7766523360222,4225.881317870724,-745.1368936124534
2092.830905935351,-1635.09870551632,2112.6440524537984,-1650.5784321070566
2828.3490512381736,4039.301059896749,2756.1137836296552,3936.1384064451554
-399.30725544739227,5710.359794036776,-397.34548474246196,5682.30516591337
3306.3006079800025,-2774.315620717235,3368.6163097058575,-2826.6047030519576
337.485746512269,6439.611659360577,340.400851252317,6495.235171364477
334.19652446316525,-300.9119022169167,331.7563387195369,-298.7147491045156
1201.8327347319125,1484.1398267511815,1183.3769991441914,1461.3488913521433
-3047.677588982514,-647.8038693929069,-3014.3635140237825,-640.7227441644618
-2005.0062158774158,3770.8682533845526,-1995.3381145988828,3752.6851994403687
-390.7566736796685,-537.8304209561501,-394.88654347265464,-543.5146990731146
-1130.4552203069295,-982.6897307079338,-1093.164312315584,-950.2732389499323
-118.657248948199,-2264.115186170359,-118.09446343368498,-2253.3765988420437
875.2801339060419,3266.589930593036,871.0722880482933,3250.886036061504
-1363.5895658935633,2924.2272607933705,-1387.4651665032286,2975.4286515321205
857.5636416574479,-278.6393179477228,847.4138855421409,-275.3414622738995
716.9843861032051,2345.1502566979107,716.3591632144081,2343.105244774959
-3700.7920689165558,2223.660213421486,-3684.2472293607357,2213.719070884268
-1522.8356213902587,1633.04127088991,-1485.985820318025,1593.5246972494099
2475.4764231358495,2390.5397941218534,2457.6598724328487,2373.334551102188
419.135161248578,-1564.2337170182695,421.906521937139,-1574.5765759140788
-4576.070812805173,319.99004316721516,-4717.6713722040095,329.8917188553935
156.0552051904884,453.2172244321488,154.75233549900778,449.43341610195677
917.7200133598474,-1310.6400078272134,911.7334696468968,-1302.0903373562874
-6377.5679076404795,-896.3087171109775,-6375.310092364752,-895.9914018675238
2655.879173377839,2308.720542659674,2586.577590752537,2248.477595973831
855.7125099417353,-1177.7872278048128,853.4487536555165,-1174.6714345801101
5760.097554961181,-3325.593873915348,5472.182576036338,-3159.366083329363
-915.1223601999003,2816.4570224881986,-910.4028989683659,2801.9320143515683
2035.7787957491237,-1223.219307417,2020.489118569942,-1214.0323425223862
-886.8769386404956,2195.0974514271797,-914.8949314860948,2264.4444171784394
-1681.4583879315753,-2314.3289251736246,-1668.1168855548378,-2295.965922510355
-720.3795911876897,-5867.020950275278,-685.4211669023259,-5582.307432319159
1402.1750669289152,-1929.9284114564152,1367.4466021802907,-1882.1287804506894
2059.498768368804,551.8410317973122,2067.7392349927677,554.0490581744596
3243.1960934261174,3358.4278683098946,3076.0148693634887,3185.3066428964275
-2637.5567745462968,1779.0545080869167,-2645.2584613296053,1784.2493614163106
1091.4049555350439,1502.1900487110804,1092.8137145609733,1504.1290391646705
296.08427551097736,-3384.258755115681,285.1112428360692,-3258.836417721576
-477.16237304837256,-2454.7876025359246,-453.92967402088703,-2335.2657274522535
366.3695014393278,719.0406324215091,362.9300869314723,712.2904013756055
-2224.6343577711164,3560.159177232179,-2287.262157607343,3660.384607787966
-1372.9297552540966,3083.6507182880196,-1355.85492815375,3045.3000287125847
-3192.3468411061062,-1037.2563658822746,-3231.83011529879,-1050.0852593392397
2790.0884734090682,-1015.5091552901283,2810.8876988203915,-1023.079454235644
326.7543485136224,-6234.844387297997,339.2436257768802,-6473.15399388915
439.23129332653343,1531.7815565338744,435.6531651157047,1519.3031405295153
-1339.9347234023446,-5803.894927532863,-1391.3855041143368,-6026.752742899932
-1299.8919593981348,1170.427977392325,-1267.717783939024,1141.458219686993
5422.508227499817,665.8002917059531,5430.606919658821,666.7946860665842
2799.881026648362,3853.705624549073,2747.8735918578764,3782.1235315733734
-4422.754371398365,5461.646797292815,-4519.68163854292,5581.342003880338
5233.751035117488,3144.754886796826,5146.095751312712,3092.086278708854
2340.2476333736636,497.4349904063116,2418.926361152806,514.1586702596186
-2861.8831784506237,608.3120483127391,-2870.0338780516227,610.0445329951324
5748.347263835159,-1327.1105347632074,5797.911534329201,-1338.5533482366243
451.41886824833034,2322.3487515317183,451.30540919575077,2321.7650553071244
-1420.8170210519145,1279.3093919623525,-1425.614308047166,1283.6288885745355
-293.97076779342456,-3360.1012513617457,-289.0384244553289,-3303.7243090321367
4601.133685472042,-1494.9989594105696,4484.372995334615,-1457.0611114391725
2409.183504759675,5411.114746773663,2465.3984561234793,5537.37559478001
-1605.9575309507745,-460.5009117247431,-1590.7132817568136,-456.1296936090159
1803.3462198208003,-317.9785941130253,1766.5348718927276,-311.48776027705975
1699.3583231807895,-1759.7370576460196,1682.8360427255345,-1742.6277353816513
3687.0969697323526,-1269.569299555498,3697.9103310832324,-1273.292638461086
-4411.034539074021,-1782.1736368505997,-4267.140057251122,-1724.0364924411858
2668.704070639499,139.86085390582818,2669.950386872039,139.9261705718606
