x_rk4,y_rk4,x_euler,y_euler
1903.957634757014,-928.6221857197742,1905.4502518965824,-929.3501837409934
1228.8481462032662,-423.12634927760035,1211.9489377360676,-417.3074851596052
1638.0823628999838,500.812037094825,1607.2614370044557,491.3891344175984
-1141.0190950061426,-556.5121968104231,-1132.6952915207405,-552.4524065897735
-1090.5809364841314,231.81013408194,-1064.5331848985559,226.27351356567476
-2320.404961014753,-709.4189899910978,-2322.1016736778447,-709.9377271098232
1540.9053501817775,-4233.602655141246,1549.2441216590223,-4256.513241480975
4243.237836163971,3956.883296293035,4284.605653657381,3995.4594101862317
-2509.651214791126,-263.7749717141974,-2542.7824591940084,-267.2572058205621
-1513.2815834956643,738.0767439473866,-1513.8411650475023,738.3496701061764
-296.6477466825702,1526.1203565243623,-297.79850199652685,1532.0404793961754
2506.4928683876155,-43.75099575982026,2575.3148454690486,-44.95228783826498
-3202.906439718499,280.2180038095468,-3218.559278543785,281.58744975875794
-237.3466806529288,-4528.844455917075,-242.5869569946121,-4628.834885074183
1128.514667264804,3691.205154420843,1149.4674843817706,3759.738731152487
-2082.5662978896235,-1747.4806124614167,-2032.0620757956312,-1705.102538329457
257.09049763344285,1623.2055188417116,250.3061870183377,1580.37106741956
3885.683917637693,1979.854844727618,3894.5882416459594,1984.3918244203744
-2591.913476673989,-943.3793553027598,-2512.8643982211656,-914.6078436997572
-747.0800942190102,-747.0800942190101,-751.5276305062756,-751.5276305062755
-2797.6370204606974,-1887.0299973344102,-2881.7029948327677,-1943.733213025026
-577.5907618861398,-4109.771819053452,-574.2490070595555,-4085.9939979407386
96.31577975988291,784.4290768449893,93.60789989392879,762.3751651313216
471.6669584504077,-925.6985277544311,500.13578901916617,-981.5717537081242
-1190.9102940089563,1150.048702726641,-1242.5795140296145,1199.945088503625
-1659.7094950224619,2460.62051639029,-1609.2115573040676,2385.7542449386115
-2979.3414113841413,2245.0947871874982,-2843.2915769299407,2142.5738834187187
2845.353183225286,1387.7714734385834,2866.3437531974632,1398.0092584665874
2283.4255571055237,443.8529656831383,2298.745046283312,446.8307727253491
1632.4263011343478,-5339.425841547662,1612.7965224990296,-5275.219728698057
-3538.561918085743,2297.9689786044314,-3629.9227097291364,2357.2993704181868
-2524.8447576383774,-2194.814062859864,-2621.0550151966027,-2278.448363797116
-887.2579236469813,2576.784113159623,-890.12450925327,2585.1092822592013
236.07559416014098,-823.2934369123993,237.37595101603273,-827.8283201937835
-2209.913406016352,-1327.84993713629,-2185.5403955131956,-1313.205154957799
-2912.082315011588,-3234.19506326464,-2977.400150591292,-3306.737868901019
1062.1814474936295,304.57562890740996,1054.4484801624249,302.35823620696306
-172.0429095279675,-2460.3282309931383,-173.5684839844201,-2482.144962144637
-512.6240252004818,-1676.7176351248722,-508.2010527148925,-1662.2507439889032
-2930.7762549944987,-2930.776254994496,-2984.6211029799183,-2984.621102979917
2836.253649200366,813.2826467497862,2832.064761855132,812.081502632076
1097.5997357153728,-4402.232092661213,1040.1821097112381,-4171.942573034934
-828.491075989848,1060.4202200598463,-839.3444051186066,1074.3118478596375
1267.4140794893067,2717.9782646160684,1249.8220469545265,2680.2520290994007
-2663.0853178966254,814.186889023087,-2656.243993639311,812.0952862958187
-1712.6544746940758,-4238.968574759897,-1773.4287349573042,-4389.390147363503
-4380.81737862739,1339.350282513693,-4183.369071706882,1278.9842770860287
1549.2429339558698,4256.509978293377,1521.4526465765823,4180.15679123863
-5036.624541108394,-1734.2489072760116,-4911.021399386936,-1691.0002772653743
-238.16563067555325,-2722.2456153417143,-230.51891435243948,-2634.8432478241443
